keyword,position_desc
,
java,"工作职责：
1、根据项目安排，承担系统设计、开发任务；
2、负责所开发功能的配置、调试、修改，及用户支持；
3、按规范编写相关技术文档；
4、与团队成员合作、沟通，对开发过程中的问题进行总结；
5、其他相关技术性工作。
任职要求：
1. 大学本科及以上学历，计算机相关专业毕业，3年以上JAVA平台应用开发工作经验；
2. 精通Java编程语言，熟练掌握Struts、Spring、Hibernate、Ibatis等框架和XML、HTML、JSP的规范,熟悉JQuery语法；对框架本身的体系有较为深厚的理解和应用经验；了解微服务spring cloud或dubbo中的一种，并有使用经验，对框架本身有过开发或重构者可优先考虑；
3、掌握反射、多线程、序列化、动态代理，熟悉分布式、缓存、消息等机制；
4.熟练掌握Oracle、Mysql、SQLServer、Redis数据库优化和维护技术；
5.掌握常见的数据结构和算法及设计模式，有良好的编程习惯；
6.熟练掌握Linux服务器操作，Tomcat应用服务器部署，Web负载均衡技术；
7、了解JVM原理，了解zookeper、Redis集群原理、数据库原理
8. 具备良好的职业素养和团队协作精神，以及较强的学习、交流能力和创新能力,有独立解决问题的思路和能力;

工作职责：
1、根据项目安排，承担系统设计、开发任务；
2、负责所开发功能的配置、调试、修改，及用户支持；
3、按规范编写相关技术文档；
4、与团队成员合作、沟通，对开发过程中的问题进行总结；
5、其他相关技术性工作。1. 大学本科及以上学历，计算机相关专业毕业，3年以上JAVA平台应用开发工作经验；
2. 精通Java编程语言，熟练掌握Struts、Spring、Hibernate、Ibatis等框架和XML、HTML、JSP的规范,熟悉JQuery语法；对框架本身的体系有较为深厚的理解和应用经验；了解微服务spring cloud或dubbo中的一种，并有使用经验，对框架本身有过开发或重构者可优先考虑；
3、掌握反射、多线程、序列化、动态代理，熟悉分布式、缓存、消息等机制；
4.熟练掌握Oracle、Mysql、SQLServer、Redis数据库优化和维护技术；
5.掌握常见的数据结构和算法及设计模式，有良好的编程习惯；
6.熟练掌握Linux服务器操作，Tomcat应用服务器部署，Web负载均衡技术；
7、了解JVM原理，了解zookeper、Redis集群原理、数据库原理
8. 具备良好的职业素养和团队协作精神，以及较强的学习、交流能力和创新能力,有独立解决问题的思路和能力;

职能类别：
Java开发工程师
微信分享"
,
java,"职位描述:
1.配合团队完成项目的需求分析及详细设计；
2.负责具体模块的编码、单元测试、集成测试；
3.根据公司软件工程管理规范和客户要求，撰写相关文档；
4.根据客户的后续需求，对相关软件进行维护和升级。

职位要求：
1.Java基础知识扎实，一年以上Java开发工作经验；
2.熟悉掌握Spring、JDBC框架、熟悉WebService编程、抽象编程、MVC编程思想；
3.熟悉java数据库开发技术、连接池技术、事务编程、缓存和多数据库操作；
4.熟悉前端js、ajax,熟悉优秀的前端框架如Jquery、ExtJS优先；
5.熟悉Apache Tomcat、WebLogic Server, SVN工具，会Ant或Maven技术优先；
6.代码风格良好，有开源项目、工作流项目、企业应用软件开发经验者优先；
7.良好的沟通和团队合作能力，主动的学习意愿和技术探索能力，认真负责的工作态度。
职能类别：
软件工程师
关键字：
Java开发工程师软件工程师
微信分享"
,
java,"岗位职责

1、参与系统架构设计、承担重要服务模块的代码开发;
2、承担部分技术难题的攻关，代码的重构和升级，逐步成为团队领导者;

任职资格

1.计算机相关专业大专（统招）以上学历；
2.3-5年开发编程工作经验；
3.java编程，熟悉常用开源框架，springboot,springcloud,MyBatis等； 
4.熟练运用常见的MQ产品，如Kafka，RabbitMQ,roketmq等；
5.熟练高并发，高可用，分布式事务处理方案,多线程开发；   
6.熟练常用关系数据库和非关系型数据库mysql/Redis/Mongodb等性能优化；
7.netty nio框架开发实战经验(优先考虑)；
8.熟悉物联网解决方案应用于对接；
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师开发
微信分享"
,
java,"1、计算机相关专业大专及以上学历，1年以上Java开发经验。
2、精通 Java、Jsp、Servlet 编程，熟练使用MyEclipse开发工具。
3、熟悉SQLSERVER/ORACLE/DB2数据库之一；
4、精通J2EE技术，熟悉Struts，Spring，Hibernate等开发技术；
5、熟练掌握Tomcat, 熟悉Weblogic或WebSphere；
6、具备良好的表达和沟通能力并具有较强的分析问题、解决问题的能力；
7、具备极强的团队合作精神，对工作有热情，能够在一定压力下工作 ;

福利待遇：双休，法定假日，五险一金，住宿补贴，餐费补贴

联系人：小史
联系电话：0573-86129563
公司邮箱：baosight_hyzhaopin@163.com
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师开发软件工程师开发工程师java开发
微信分享"
,
java,"1、 参与系统/子系统的需求分析、系统设计（包括部分概要设计和详细设计）及设计文档的编写；
2、根据项目经理(PM/PL)的任务分配的进度要求，独立完成子系统/模块的代码开发、测试和和相关技术文档的编写；
任职要求：
1、 精通软件开发方法、流程和规范及J2EE等相关开发工具；
2、 熟练掌握MySQL数据库相关工具与技术；
3、 有3-4年以上J2EE开发经验；
4、 熟悉springboot,springdatajpa,springcloud,dubbo优先
职能类别：
Java开发工程师
关键字：
java软件开发
微信分享"
,
java,"岗位职责：

1、根据业务需求与设计文档，独立完成项目或需求的系统分析、设计，并主导完成详细设计和编码的任务；
2、独立完成代码自测，确保项目的进度和质量；
3、独立完成部分较小规模系统的系统分析文档和详细设计文档的撰写；
4、理解整体应用系统架构原理，并独立进行模块功能技术设计；
5、逐步提升大型应用架构能力，参与系统架构优化工作；
6、能够有效地对新人或普通开发工程师进行辅导，帮助其快速成长；
7、维护和升级现有软件产品和系统，快速定位并修复现有软件缺陷；
8、完成主管安排的其他相关任务。


任职要求：

1、计算机或相关专业，大学本科以上学历；
2、四年以上JAVA开发经验；
3、精通Spring, Hibernate等主流开源框架
4、熟练掌握Mysql、Oracle、SQLServer等主流数据库的使用，能独立进行数据库设计；
5、熟练使用Tomcat等应用服务器；
6、深刻理解J2EE系统架构及面向对象的编程思想；
7、熟悉HTML、JavaScript、Ajax等前端开发语言及主流框架，熟悉Vue.Js更佳；
8、对新技术有较高学习兴趣，能对工作中的技术困难和挑战进行研究解决；
9、具有良好的技术文档撰写能力和编码规范；
10、具备具有良好的沟通、团队协作、计划和创新的能力，有较强的执行力；
11、具备良好的业务需求理解和分析能力；
12、有大型互联网业务平台或微信公众号小程序开发经验者优先。
职能类别：
Java开发工程师
微信分享"
,
java,"岗位描述：
1、能够理解产品需求，进行代码开发，保证代码质量、可靠性和性能达标；
2、参与企业级产品后端架构设计工作、接口设计、实现及文档编写；
3、按时保质的完成工作，配合测试组完成项目测试工作、系统交付工作
4、对项目实施提供支持。 
职位要求：
1、3年以上Java开发经验，计算机及相关专业毕业；
2、精通JAVA开发，熟悉常见的设计模式，有系统设计经验；
3、精通Spring框架，熟练掌握SpirngCloud、SpringMVC、Hibernate和MyBatis等；
4、熟练掌握Oracle和MySQL应用开发，熟练掌握Redis并理解其适用场景；
5、熟悉RPC框架（如Dubbo、Thrift等）、消息队列框架（如Kafka、RocketMQ等），分布式存储系统（如FastDFS等），了解分布式协调服务Zookeeper；
6、熟悉Linux系统操作；
7、熟悉常用的项目构建工具及版本管理工具，如Maven、Git等；
8、积极主动，认真负责，具有良好的沟通和团队协作能力；
9、有大数据经验/前端开发能力者优先考虑。
职能类别：
Java开发工程师
微信分享"
,
java,"岗位职责：
1、负责业务系统的研发，包括需求分析、系统设计、编码、单元测试等； 
2、负责业务系统的运行维护和管理，保障系统稳定运行；
3、对所负责系统进行规划，并结合项目不断优化和升级，提高性能、稳定性、可用性和扩展性；
4、进行技术预研和技术攻关，突破系统和项目中的技术难点；

任职要求：
1、计算机或相关专业，本科及以上学历；
2、5年左右Java编程经验, 熟悉Spring、Mybatis等主流开发框架；
3、熟悉Java语言及J2EE体系结构，熟悉缓存技术、异步框架、集群与负载均衡、消息队列；
4、熟悉主流数据库以及至少一种web服务器，如MySQL、Oracle、Tomcat等；
5、有责任心、有良好的学习能力、沟通能力以及团队协作精神和服务意识；
6、具有跨境电商、银行金融行业业务系统架构设计经验背景的人，优先考虑。
职能类别：
Java开发工程师
关键字：
java软件工程师开发开发工程师java开发
微信分享"
,
java,"岗位职责： 
1. 参与公司产品前端（Web）功能设计与开发，包括参与前端框架的设计与实现，以及后端各业务模块前端代码开发 
2. 使用Nodejs,VUE，HTML5、CSS3、OOP JavaScript、java等最新网络技术开发Web应用 
3. 熟悉常用的J2EE开发框架，IDEA开发环境 
4. 根据设计和产品意见，改进交互与实现效果 
5. 熟悉数据库SQL语言及常用功能 
岗位要求： 
1. 专科及以上，3年或以上工作经验 
2. 根据公司安排，按项目需求可能需要在客户现场办公，需遵循客户规章制度
3. 需熟悉网络办公环境，开展需求分析、项目例会等
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师java开发
微信分享"
,
java,"1.熟悉Java常用数据结构、设计模式 
2.框架：熟悉Springboot、SpringMVC、MyBatis/MyBatis Plus框架使用
3.研发工具及插件：熟练使用IDEA、Git等
4.使用过多线程、Redis缓存
5.具有三年及以上项目经验，具备一定的业务理解能力
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师
微信分享"
,
java,"工作职责：
1.参与系统设计方案与工作量评估；
2.按系统设计完成功能模块的编写；
3.编写模块详细设计文档，和相关技术资料；
4.负责对开发内容的单元测试、集成测试；

任职资格：
1、JAVA开发技术，熟悉MVC编程模式,熟悉Struts,Spring,Hibernate,JQuery等开源框架；
2、熟悉使用Eclipse等开发工具；
3、熟悉关系数据库理论，熟悉Oracle、SQL Server 等数据库；
4、良好沟通能力和编码习惯、喜欢技术方面的工作，良好的团队协作能力、问题解决能力、自主学习能力和自我管理能力；
5. 能按照要求编写相关技术文档；
职能类别：
软件工程师
关键字：
JAVA周末双休五险一金包住宿
微信分享"
,
java,"岗位职责： 
1、设计，编码，测试，调试程序；
 2、设计及开发业务功能系统； 
 3、设计，执行文档记录单元和系统测试； 
 4、分析并解决软件开发过程中的问题；
 5、配合项目经理完成相关任务目标。 
任职要求：
1. 精通 JAVA 编程语言、具有 REST、WebServices 接口开发经验；
 2. 熟练掌握 Socket 网络编程、多线程机制, 有扎实的编程功底，良好的数据结构和算法基 础；  
3. 熟练掌握 Spring、Hibernate、mybatis等框架，了解其原理和实现机制；  
4. 熟练掌握 JSP、JAVA Servlet 等 JAVA WEB 技术； 
 5. 熟悉 H5、Javascript、CSS 等 WEB 技术，熟练掌握 AJAX； 
6. 熟练使用 Tomcat 应用服务器、熟悉 Linux 操作系统常用命令； 
 7. 熟悉 Oracle, Mysql 等主流数据库，精通 SQL； 
 8. 至少使用过一种类似 SVN、Git 等版本控制软件；
9. 有良好规范的文档编制能力和编码习惯； 
10. 至少 1年以上工作经验
职能类别：
Java开发工程师
关键字：
java软件开发轨道交通
微信分享"
,
java,"完成系统功能的研发工作，并交付有质量的可操作系统或功能，并按要求输出规范的接口、代码等相关文档。
具体工作内容：
1、负责Java Web项目系统新增业务模块开发工作；
2、负责编写核心模块概要设计、详细设计等技术文档；
3、参与项目中业务功能接口协议和核心模块的设计，解决项目中的关键问题和技术难题；
4、维护现有系统，出现问题时，可以快速定位并修复相关缺陷；
5、能够与团队进行良好的沟通合作，按时保质保量完成开发任务。

任职要求：
1、3年以上工作经验，计算机科学或相关技术学科的本科及以上学历；
2、Java基础扎实，对高并发、多线程、容器、缓存等技术和业务场景有实际操作经验；
3、熟悉Html、CSS、Javascript等常用Web前端开发技巧；
4、熟悉Spring 、SpringMVC、Mybatis等开源框架原理，熟悉SpringCloud、SpringBoot 核心组件原理；
5、熟悉MySql、Redis、Oracle数据库，有Sql调优、分库分表技术(share-jdbc、mycat) 经验者加分；
6、熟悉常用的设计模式，有实际应用场景，对代码风格有一定追求；
7、熟悉Linux常用命令、部署应用环境；
8、具有较好的团队合作精神，对新技术充满热情，具有创新精神，乐于分享；
9、学习能力强，能够快速接受学习新兴技术
职能类别：
Java开发工程师
关键字：
java开发工程师
微信分享"
,
java,"岗位描述：
1 负责产品的设计研发，完成产品的核心功能、公共核心模块的代码编写
2 负责应用规划及架构设计，能够出具完成的应用实施解决方案，包括：系统架构设计、接口规范制定、技术文档编写等
3 具备良好的团队精神和沟通表达能力，协同他人并组织跨团队协作，保证项目质量与进度
 岗位要求:
1. 计算机或相关专业，全日制本科或以上学历，3年以上JAVA后台开发经验
2. 数学/计算机相关领域统招本科及以上学历。
3. 熟悉多线程，网络，缓存，数据库、消息队列等技术，有实际的在线项目开发背景。
4. 熟悉常见系统的架构和背后思想，对系统调优有一定经验。
5. 责任感强，有良好的服务意识与团队合作意识，有强的抗压能力和自我学习能力。
职能类别：
Java开发工程师
关键字：
软件开发java软件工程师开发软件工程师开发工程师java开发
微信分享"
,
java,"1.专科以上学历,1年以上java开发经验,有数据接入服务平台开发经验者优先
2.java基础知识扎实,理解多线程、动态代理等相关技术，熟悉分布式、缓存、消息、搜索等机制，对JVM性能调优有一定的理解
3.熟练掌握SpringBoot、SpringCloud、Mybatis、Spring Security、CXF等相关框架
4.熟悉数据库(例如Mysql、MongoDB、Oracle)、消息队列(例如RocketMQ、Kafka)、搜索框架(ElasticSearch)及缓存(例如Redis)的集群配置和使用
5.熟悉Git、SVN等版本管理工具
6.有过数据仓库使用和数据挖掘经验者优先考虑
7.有过敏捷开发和测试驱动开发经验优先考虑
8.有过OA对接经验者优先考虑
9.有较强的学习和沟通能力,良好的团队精神,一定的抗压能力,有钻研精神和较强的责任心
职能类别：
Java开发工程师
微信分享"
,
java,"工作职责:
1、独立完成项目的系统分析和设计工作；
2、完成核心代码的编写，确保技术方案能够按计划要求，高质量完成；
4、负责编写项目项目技术文档；
5、参与系统架构设计。
任职资格:
1、本科及以上学历，3年以上开发工作经验，Java基础扎实，深入了解JVM，多线程；
2、熟练使用MyBatis，springmvc，springboot；
3、熟悉使用常用的设计模式，对设计模式有一定的理解；
4、对分布式架构熟悉，熟悉缓存，消息，负载均衡等机制；
5、熟悉主流的中间件，如Redis、ZooKeeper、ActiveMQ、Kafka；
6、能够熟练操作Nginx、Linux系统；
7、了解dubbo、springcloud，有读过框架源码者优先；
8、精通MySQL，有一定的调优经验。
职能类别：
Java开发工程师
关键字：
软件开发工程师后台
微信分享"
,
java,"岗位职责：

1. 主动负责技术选型、架构设计/搭建/重构/优化、核心模块研发；
2. 主动负责技术难题攻关、性能调优、安全防范，保证系统安全&稳定&高效运行；
3. 主动负责指导/培训/带领研发团队、设计/制定规范、审查团队代码质量、帮助团队解决难题、提高团队技术水平及工作能力。

任职要求：

1. 大学本科及以上学历，计算机相关专业，具备扎实的软件工程基础知识；
2. 七年以上相关工作经验、两年以上团队管理经验；
3. 较好的面向对象分析/设计/开发能力，精通OO/AOP/设计模式；
4. 精通JAVA语言，精通J2EE架构开发，深入理解并掌握集合、NIO、多线程、反射、代理等Java核心技术；
5. 精通JAVA各种主流框架和库，如：Spring、Spring MVC、MyBatis等；
6. 熟悉JVM原理、JVM性能调优方法、常见JVM垃圾收集算法、Java内存模型；
7. 精通HTML5开发，熟练掌握 Vue 技术栈、ES6、Webpack相关前端技术；
8. 精通SQL语言，熟悉MySQL、SQL SERVER等主流数据库软件，对数据库的搭建/开发/配置/优化有三年以上的工作经验；
9. 熟练使用开发中可能会用到的各种工具，如：svn、maven、myeclipse、vscode等；
10. 熟悉Linux操作系统使用、及常用Linux操作命令；
11. 有 Zabbix、Redis、Nginx、网络安全、国产操作系统/数据库、拓扑自动布局相关开发经验者优先；
12. 追求编写优雅的代码，从技术趋势和思路上能影响技术团队；
13. 具备较高的沟通理解能力、团队合作能力、学习能力、自我驱动力、抗压能力，工作积极主动、勇于迎接挑战。
职能类别：
Java开发工程师
关键字：
javaJava开发Java高级J2EE工程师软件工程师周末双休带薪年假加班补助软件开发年终奖
微信分享"
,
java,"JAVA开发工程师
请认真阅读职位要求：
负责软件架构和性能优化，以及新功能研究
1.统招，计算机、网络及相关专业（学历真实学信网可查）。 
2.熟练使用JAVA语言，熟练使用SQL语言，熟悉windows系统。
3.熟悉B/S开发模式，有WEB界面开发经验。
4.有三年以上软件开发经验，具有较强的编程能力。 
5.具有较强的逻辑分析、数据分析、问题排查能力。 
6.具有良好的责任心、进取心、团队协作能力。
岗位职责：
1.对现有产品的功能深入了解，熟悉产品代码架构；
2.对新需求深入的理解，进行开发设计，提供相应文档；
3.代码开发与测试
4.解决产品中发现的问题
1.本科及以上学历，计算机、网络及相关专业。 
2.熟练使用JAVA语言，熟练使用SQL语言，熟悉windows系统。
3.熟悉B/S开发模式，有WEB界面开发经验。
4.有三年以上软件开发经验，具有较强的编程能力。 
5.具有较强的逻辑分析、数据分析、问题排查能力。 
6.具有良好的责任心、进取心、团队协作能力。

职能类别：
高级软件工程师系统架构设计师
微信分享"
,
java,"技能要求：
Java，JS，Javascript，MySQL，Web前端，后端开发
岗位职责：
1、 根据产品设计需求，配合产品经理实现后台的接口设计，
2、 根据产品功能，实现产品需要的业务逻辑
3、 维护及优化后台java 代码
4、 参与制定后台模块，异步架构设计并推进执行
5、能自主解决后台性能问题
岗位要求：
1、 熟练掌握SpringMVC框架开发
2、 熟练掌握Mabatis数据库框架
3、 熟练掌握Spring Boot项目框架以及模块化组织方式
4、 熟练掌握mysql数据库以及熟悉sql优化方法
5、 熟悉Maven部署以及xml的分模块配置
6、 至少熟悉并使用过异步消息通知方式
7、 熟悉rest api的基本概念已经后台java自动化测试
8、 熟悉SQL优化技能以及代码优化技能
9、 3-5年以上设计/开发经验
10、具有后端开发管理经验、有toB项目实施经验、有乙方工作经历者优先.
福利待遇：
1、薪资待遇：基本工资+绩效奖金+项目奖金+年终奖
2、社会保？？：养老+医疗+工伤+生育+失业+公积金
3、工作时间：周一-周五，8:30-11:20 ，13:00-17:30
4、工作环境：薛家工业园华为云工业互联网创新中心，甲级写字楼
5、带薪假期：法定节假日、（陪）产假、年假、婚假等
查看更多内
职能类别：
Java开发工程师
关键字：
软件开发java
微信分享"
,
java,"公司已上市，与北京邮电大学合资成立山东汉鑫华邮信息产业研究院，与华为合作建设烟台汉鑫华智数据智能有限公司，处于快速上升期，期待有理想有抱负有才华Java研发工程师的加盟。

岗位职责：
1、根据技术研发计划完成公司系统平台、基础服务组件、接口以及应用主要任务模块的核心算法分析、设计和开发；
2、对其他开发工程师进行技术培训指导；
3、对技术难点公关，配合其他同事解决研发中、线上系统运行的问题；
4、优化和完善系统功能和性能。

任职要求：
1、大学本科及以上学历，3年以上JAVA开发经验，计算机及相关专业，学习能力强、思维敏捷、喜欢钻研、责任心强；
2、熟悉主流的开发框架、MVC模型、webservice/REST接口、缓存技术；
3、掌握Oracle、MySql、SQL Server等数据库相关知识，熟悉SQL性能优化，有sql调优以及分库分表开发经验者优先；
4、掌握技能:Dubbo、Spring Cloud、Git、Maven；
5、熟悉技能:Spring Boot、Redis、RabbitMQ；
6、有移动平台(android/ios)服务端或公共平台API开发经验优先；
7、注重团队合作，具备良好的沟通和抗压能力；
8、有大型系统开发、大数据计算、基础平台搭建经验优先。
职能类别：
Java开发工程师
微信分享"
,
java,"岗位职责：
1、高质量的完成JAVA软件设计与开发工作，对代码质量和进度负责；
2、负责解决系统在应用，部署，维护等过程中遇到的实际问题；
3、规范编写项目相应的文档，包括开发文档、质量文档、项目交付文档等；
4、根据项目需要进行新技术研究，解决疑难问题；

任职要求：
1、熟悉Java及Web的开发和应用；熟练掌握SpringBoot、SpringCloud等开源框架；
2、有敏捷开发实践经验，掌握敏捷开发，持续集成等工作方法。
3、熟悉常用的互联网相关技术产品和中间件，例如redis ,rabbitMq，Kafka，Dubbo，Netty等；
4、熟练掌握面向对象的设计原则，熟悉JAVA设计模式，具备一定的系统架构设计能力；
5、诚信、敬业、抗压、有较强的沟通能力和领导力、具备优秀的团队精神，乐于分享；
6、有大并发高可用平台开发经验或分布式系统开发经验者优先。
职能类别：
Java开发工程师软件工程师
关键字：
java软件开发
微信分享"
,
java,"工作职责：java高级软件开发
薪资待遇：面议
职位要求：
◆精通开发语言 java 熟悉各种开源框架了解其底层工作原理 熟悉Oracle mysql mongo中的一种或多种
◆有软件架构经验者 SuiteScript, AWS,  阿里云经验者优先
◆对IT行业链上游领域感兴趣
◆以IT行业咨询师为职业发展目标
◆愿意钻研ERP商务套件的核心商业业务“会计业务”/“仓储物流业务”
◆大学本科毕业及以上，从事IT开发5年以上
职能类别：
高级软件工程师
关键字：
javajava开发软件开发高级开发
微信分享"
,
java,"1、5年以上web前端开发经验，能力优秀者可以放宽；
2、熟悉javascript、掌握HTML/XHTML、HTML5、CSS、Ajax，了解 ES5/6语言规范；
3、熟练使用element-ui、uniapp框架，有过正式上线的企业管理系统应用、小程序应用、WAP端网站应用、PC端网站应用的项目经验；
4、掌握常用工具库如jQuery等，熟悉掌握至少一种前端主流框架，如VUE，AngularJS，React等；
5、对前后端分离、以及Web组件化有较深的了解、了解HTTP协议；
6、有前端工程化与模块化开发经验；
7、熟悉CommonJS规范，有良好的代码编程习惯，较强的文档编写能力；
8、思维严密，有良好的沟通能力和团队合作意识，工作责任心强，具备创新精神。

职能类别：
Java开发工程师软件工程师
关键字：
javajava开发软件开发软件工程师后端开发技术开发高级软件开发
微信分享"
,
java,"岗位职责：
1、参与需求分析,系统设计及实现；
2、负责java后端的研发工作，要求开发的系统具有高性能和高可靠性。
3、参与系统概要设计、数据库设计与详细设计工作。
4、后台系统框架设计与实现、性能优化和重构
5、与前端工程师紧密合作，高效的完成开发任务；
任职要求：
1、 2年以上Java开发经验，具有IM行业相关的从业经验优先；
2、熟练使用Spring、SpringMVC、Spring Boot、MyBatis等开源框架（框架提供的特性及其实现原理）；
3、熟练使用关系型数据库（MySQL），非关系型数据库（Redis和MongoDB）等数据库；
4、精通TCP/IP，UDP协议栈、熟练掌握相关的网络编程经验；
5、熟练使用版本管理工具SVN，Git，了解项目管理工具Maven；
6、工作主动性和积极性高，责任心和执行力强，沟通能力良好，工作上对自己有较高的要求，有想法，有追求。
职能类别：
Java开发工程师
关键字：
java软件开发
微信分享"
,
java,"经验要求：
1、2年以上java开发经验，熟悉设计模式；
2、Java基础扎实，熟练使用SpringBoot、SpringMVC、SpringCloud，Mybatis等主流框架；
3、熟练使用oracle或mysql数据库，了解sql优化方案；
4、熟悉Linux操作系统，熟练使用Linux常用命令；
5、熟练使用消息中间件(ActiveMq、RabbitMq)；
6、学习能力强，有自主学习意识；
7、有较强的沟通能力、团队协作能力、能够独立完成开发任务。
  工作职责：
1.负责增长相关系统的需求分析和功能设计
2.负责解决核心技术难题，并能识别风险，提供优化方案等。
3、有saas经验优先
职能类别：
Java开发工程师
关键字：
java
微信分享"
,
java,"岗位职责
1、根据公司业务要求参与产品的开发；
2、完成部门指定的模块、业务、逻辑的开发任务；
3、对已有的产品功能模块进行升级和维护；
4、按要求编制相关技术文档。


任职资格
1、计算机软件及相关专业本科学历及以上，5年以上web开发经验；
2、熟悉css、js等前端开发技术，了解前端流行开源框架；
3、掌握MVC编程思想，精通spring、hibernate框架；
4、熟悉mysql数据库，掌握事物处理方法；
5、负责过完整项目的开发、上线；有手机端开发经验优先。

薪资及员工福利
1）薪资10~15K。
2) 正式员工购买社保。
3) 转正后即拥有意外门诊及住院医疗保险1万元/年+意外保险6万元/年。
4) 正式员工享受带薪婚假，入职满一年在次年1月1日后享受带薪年假。
5) 端午、中秋等过节礼品，生日蛋糕，不定期活动及组织旅游。

（国庆后搬迁到新办公地址：绿地中央广场 A2栋，地铁站：21号线神舟路站）
职能类别：
Java开发工程师ERP技术开发
微信分享"
,
java,"岗位职责：
 1、根据设计文档实现需求所需的功能

任职要求：
1、3年以上工作经验，本科及以上学历(满足要求的大专学历也可接收)，计算机科学与技术、软件相关专业；
2、精通java、springcloud、Kafka等技术；
3、理解redis、cassandra等数据库原理；
4、有mqtt、netty项目实战经验
5、有Iot产品开发经验优先、熟悉ThingsBoard产品优先
6、具有较强的逻辑思维能力、沟通能力、抗压能力和执行力，工作认真细致、责任心强，具有良好的学习能力和技术创新能力，具有良好的文档编写能力。
职能类别：
Java开发工程师
关键字：
java软件开发
微信分享"
,
java,"1.熟悉业务流程平台架构和配置，具有与其他系统和第三方平台接口开发和设计能力；
2.负责系统分析与设计，并负责完成核心代码；
3.根据开发规范与流程独立完成模块的设计、编码、测试以及相关文档。
职位要求：
1.大专及以上，计算机相关专业；
2.JAVA基础扎实，精通IO、多线程、集合等基础框架，精通分布式、缓存、消息、搜索等机制；
3.精通struts、Spring、Hibernate、MyBatis应用框架，熟悉springcloud框架；
4.精通HTML、面向对象JavaScript技术，以及框架jQuery/EXT技术；
5.精通apache,nginx,Tomcat等应用服务器的使用，熟悉linux常用命令，可部署系统与分析性能；
6.精通面向对象设计方法和设计模式，逻辑能力佳，熟悉UML设计工具；
7.熟练掌握至少一种数据库Oracle、MySQL,有数据库优化经历者优先；
8.具有很强的编码功底，有过业务设计经验，能解决疑难技术问题。
职能类别：
Java开发工程师
关键字：
java
微信分享"
,
java,"1 熟悉SpringBoot + SpringCloud + Mybatis
2 有3年以上开发经验
3 有日语基础者优先
职能类别：
Java开发工程师
关键字：
Java
微信分享"
,
java,"岗位职责:
1、负责软件产品的研发工作；
2、负责系统分析、设计以及编码工作；
3、负责分析并处理系统故障；
4、负责系统重构以及新产品的研发。


任职资格:
1、计算机或相关专业本科及以上学历；
2、有MySQL，MongoDB等主流数据库的实际应用经验；
3、熟悉使用常用开发框架组件，如 SpringMVC、SpringBoot 、SpringCloud、Redis；
4、熟悉并熟练掌握多线程，大数据处理方面技术，以及 Dubbo、MQ、ES等组件；
5、通过SVN/Git进行团队协作开发；
6、具备良好的沟通能力与独立工作能力；
7、具备较强的学习能力和良好的工作效率。
职能类别：
高级软件工程师
微信分享"
,
java,"        1、JAVA基础扎实，熟练掌握数据结构、多线程编程，掌握常用的设计模式；
       2、熟悉使用并理解Spring、hibernate，等开源框架；
       3、熟悉数据库基本原理，熟练使用MySQL、Oracle 、NoSQL(如MongoDB)等常用的数据库系统，有较强的数据库设计能力；
       4、熟悉常见的中间件、分布式解决方案及其原理优先：分布式缓存、SOA、消息中间件，负载均衡、连接池等了解springboot、springCloud等微服务框架
       5、熟悉snmp、netconf、http等通信协议
       6、熟练使用unix/linux操作系统，对常用命令运用娴熟；
职能类别：
软件工程师
关键字：
SSHlinux数据结构
微信分享"
,
java,"任职要求：
1、计算机相关专业本科及以上学历；
2、具有3年以上 Java 开发经验；
3、熟悉Java，JavaScript , HTML, CSS 等，熟悉SQL语法；
4、熟悉MySQL、Oracle 或 MongoDB 等其中至少一种数据库系统使用；
5、日语或英语，其中一种语言熟练使用；
6、具有良好的沟通能力，自我驱动力、具备团队合作精神。
职能类别：
Java开发工程师软件工程师
微信分享"
,
java,"岗位职责：
1、负责服务端、web端产品需求的理解，以及产品的开发、迭代维护。
2、完成开发工作，并定期向项目经理汇报工作情况。
3、参与系统架构设计与优化，提升系统可扩展性、性能和开发效率，保证系统的稳定性与高可用。
4、完成领导交办的其他工作。

任职条件：
1、有较强的系统问题分析经验和能力，能够解决复杂的系统问题。
2、熟练使用常用数据库Oracle、Mysql等，良好的SQL编写能力。
3、有较强的执行力和责任心，具备一定的抗压能力。
4、参与Java开发工作2年以上，有带团队经验者优先。
5、熟悉 Spring cloud、 Mybatis、 Spring相关框架和微服务体系,熟悉 SpringMVC, Docker等相关技术。
6、有高并发场景、性能优化方面的经验优先。
7、统招本科及以上学历，计算机相关专业，综合条件优异者可适当放宽学历及专业要求。
8、工作效率高，有团队协作精神。
职能类别：
Java开发工程师
关键字：
javajava开发java中级
微信分享"
,
